num,Time
202,0.000001266
203,0.000001372
204,0.000001284
205,0.00000127
206,0.000001252
207,0.000001246
208,0.000001282
209,0.000001272
210,0.000001256
211,0.000001234
212,0.000001254
213,0.000001354
214,0.000001256
215,0.00000125
216,0.000001266
217,0.000001306
218,0.0000013
219,0.00000126
220,0.000001268
221,0.00000123
222,0.000001268
223,0.000001256
224,0.000001272
225,0.000001258
226,0.000001244
227,0.000001258
228,0.000001282
229,0.000001288
230,0.00000125
231,0.00000125
232,0.000001256
233,0.000001294
234,0.000001266
235,0.000001278
236,0.00000125
237,0.00000125
238,0.00000137
239,0.000001288
240,0.00000126
241,0.000001242
242,0.000001264
243,0.000001286
244,0.000001276
245,0.00000125
246,0.000001242
247,0.000001256
248,0.000001296
249,0.000001276
250,0.000001268
251,0.000001232
252,0.000001258
253,0.00000129
254,0.000001338
255,0.000001262
256,0.00000125
257,0.000001256
258,0.00000133
259,0.000001294
260,0.000001266
261,0.000001252
262,0.000001248
263,0.000001296
264,0.000001266
265,0.00000125
266,0.00000124
267,0.000001258
268,0.000001288
269,0.000001262
270,0.000001278
271,0.000001248
272,0.000001272
273,0.000001304
274,0.000001322
275,0.00000127
276,0.00000125
277,0.000001254
278,0.000001322
279,0.00000129
280,0.000001272
281,0.000001246
282,0.0000013
283,0.000001288
284,0.000001282
285,0.000001268
286,0.00000125
287,0.000001272
288,0.00000129
289,0.000001314
290,0.000001284
291,0.000001234
292,0.000001254
293,0.000001288
294,0.000001288
295,0.000001254
296,0.00000123
297,0.000001256
298,0.00000128
299,0.000001246
300,0.000001248
301,0.000001288
302,0.000001308
303,0.000001376
304,0.000001282
305,0.00000127
306,0.000001262
307,0.000001266
308,0.0000013
309,0.000001306
310,0.000001272
311,0.00000125
312,0.000001256
313,0.000001288
314,0.000001284
315,0.000001262
316,0.000001262
317,0.00000126
318,0.000001308
319,0.000001326
320,0.000001278
321,0.00000125
322,0.000001284
323,0.000001314
324,0.00000127
325,0.000001268
326,0.000001238
327,0.000001262
328,0.000001294
329,0.000001258
330,0.00000125
331,0.000001226
332,0.000001264
333,0.000001288
334,0.000001308
335,0.000001264
336,0.00000125
337,0.000001256
338,0.000001318
339,0.000001268
340,0.000001274
341,0.000001274
342,0.00000124
343,0.000001288
344,0.000001272
345,0.00000124
346,0.000001234
347,0.000001256
348,0.000001278
349,0.000001246
350,0.000001306
351,0.00000125
352,0.000001294
353,0.000001284
354,0.000001272
355,0.00000126
356,0.000001256
357,0.000001314
358,0.000001288
359,0.000001332
360,0.000001256
361,0.000001236
362,0.000001262
363,0.00000128
364,0.00000127
365,0.000001266
366,0.000001282
367,0.000001252
368,0.0000013
369,0.000001262
370,0.000001274
371,0.00000127
372,0.000001268
373,0.000001302
374,0.000001246
375,0.000001244
376,0.000001242
377,0.000001246
378,0.00000129
379,0.000001258
380,0.000001262
381,0.000001224
382,0.000001262
383,0.000001346
384,0.000001272
385,0.00000126
386,0.000001248
387,0.000001264
388,0.00000132
389,0.000001312
390,0.000001268
391,0.000001244
392,0.000001262
393,0.000001282
394,0.000001252
395,0.000001246
396,0.00000124
397,0.000001244
398,0.000001314
399,0.000001268
400,0.00000127
401,0.000001242
402,0.000001294
403,0.000001288
404,0.000001268
405,0.000001298
406,0.00000124
407,0.000001258
408,0.000001304
409,0.000001272
410,0.000001264
411,0.000001266
412,0.000001268
413,0.000001294
414,0.000001268
415,0.000001258
416,0.00000124
417,0.000001312
418,0.000001288
419,0.000001256
420,0.000001262
421,0.000001232
422,0.00000125
423,0.000001272
424,0.000001274
425,0.00000125
426,0.000001236
427,0.000001262
428,0.000001276
429,0.000001252
430,0.0000013
431,0.000001246
432,0.000001284
433,0.000001284
434,0.00000129
435,0.000001252
436,0.000001256
437,0.000001268
438,0.000001298
439,0.000001256
440,0.000001256
441,0.000001294
442,0.000001256
443,0.000001278
444,0.00000128
445,0.000001256
446,0.00000127
447,0.00000125
448,0.000001304
449,0.00000128
450,0.000001272
451,0.000001256
452,0.000001264
453,0.000001308
454,0.000001258
455,0.00000125
456,0.000001234
457,0.00000132
458,0.000001296
459,0.000001274
460,0.000001244
461,0.00000123
462,0.000001294
463,0.000001356
464,0.000001276
465,0.000001262
466,0.000001268
467,0.000001256
468,0.000001302
469,0.000001308
470,0.000001254
471,0.00000124
472,0.000001254
473,0.000001286
474,0.000001262
475,0.000001256
476,0.000001238
477,0.000001254
478,0.00000131
479,0.000001262
480,0.000001256
481,0.00000125
482,0.000001266
483,0.00000128
484,0.000001256
485,0.00000127
486,0.00000124
487,0.000001264
488,0.000001286
489,0.000001282
490,0.00000128
491,0.000001244
492,0.000001242
493,0.000001292
494,0.000001312
495,0.000001256
496,0.00000122
497,0.000001256
498,0.000001284
499,0.00000128
500,0.000001258
501,0.000001244
502,0.000001242
503,0.000001268
504,0.00000126
505,0.000001248
506,0.000001254
507,0.000001254
508,0.00000129
509,0.000001272
510,0.000001566
511,0.000001302
512,0.000001266
513,0.000001294
514,0.000001276
515,0.000001276
516,0.00000125
517,0.000001328
518,0.000001262
519,0.000001252
520,0.000001248
521,0.00000123
522,0.000001256
523,0.000001282
524,0.000001242
525,0.000001256
526,0.000001236
527,0.000001258
528,0.000001288
529,0.00000134
530,0.000001264
531,0.000001242
532,0.000001258
533,0.000001282
534,0.000001262
535,0.000001252
536,0.000001244
537,0.00000127
538,0.000001288
539,0.000001276
540,0.00000125
541,0.000001236
542,0.000001234
543,0.000001278
544,0.000001256
545,0.000001256
546,0.000001228
547,0.000001252
548,0.000001264
549,0.000001262
550,0.00000125
551,0.000001236
552,0.00000123
553,0.000001346
554,0.000001278
555,0.000001276
556,0.000001244
557,0.000001266
558,0.000001274
559,0.000001314
560,0.000001252
561,0.000001238
562,0.000001262
563,0.000001378
564,0.000001278
565,0.000001256
566,0.000001236
567,0.000001252
568,0.000001292
569,0.000001268
570,0.000001252
571,0.000001238
572,0.000001268
573,0.00000128
574,0.000001258
575,0.000001266
576,0.000001244
577,0.000001262
578,0.000001292
579,0.00000128
580,0.00000126
581,0.000001262
582,0.000001238
583,0.000001276
584,0.000001266
585,0.000001254
586,0.000001234
587,0.000001242
588,0.000001268
589,0.000001256
590,0.00000128
591,0.000001242
592,0.00000128
593,0.000001288
594,0.000001256
595,0.00000127
596,0.00000125
597,0.000001282
598,0.000001268
599,0.000001256
600,0.000001246
601,0.000001256
602,0.000001256
603,0.000001278
604,0.00000126
605,0.000001274
606,0.00000125
607,0.000001262
608,0.000001288
609,0.000001274
610,0.000001258
611,0.00000125
612,0.000001262
613,0.000001286
614,0.000001256
615,0.000001256
616,0.000001224
617,0.000001256
618,0.000001278
619,0.000001254
620,0.00000125
621,0.00000124
622,0.000001248
623,0.000001282
624,0.000001258
625,0.00000131
626,0.000001232
627,0.000001246
628,0.000001302
629,0.00000126
630,0.000001246
631,0.000001248
632,0.000001248
633,0.000001262
634,0.000001276
635,0.000001256
636,0.000001288
637,0.000001304
638,0.00000127
639,0.000001246
640,0.00000126
641,0.000001252
642,0.000001256
643,0.00000127
644,0.000001248
645,0.000001314
646,0.000001242
647,0.000001262
648,0.000001312
649,0.000001264
650,0.000001268
651,0.000001248
652,0.000001256
653,0.00000127
654,0.000001266
655,0.000001284
656,0.000001236
657,0.000001252
658,0.000001264
659,0.000001266
660,0.00000126
661,0.000001282
662,0.000001232
663,0.000001312
664,0.00000128
665,0.000001262
666,0.000001256
667,0.000001262
668,0.000001262
669,0.000001256
670,0.000001264
671,0.000001242
672,0.000001266
673,0.000001268
674,0.000001278
675,0.000001266
676,0.00000124
677,0.000001262
678,0.00000131
679,0.000001336
680,0.000001288
681,0.000001268
682,0.000001248
683,0.000001308
684,0.00000126
685,0.000001242
686,0.000001226
687,0.00000125
688,0.0000013
689,0.000001278
690,0.000001268
691,0.00000131
692,0.000001242
693,0.000001286
694,0.000001288
695,0.000001268
696,0.000001228
697,0.000001248
698,0.000001282
699,0.000001268
700,0.000001286
701,0.00000124
702,0.000001274
703,0.000001284
704,0.00000126
705,0.000001268
706,0.000001242
707,0.000001276
708,0.000001282
709,0.000001268
710,0.000001242
711,0.000001236
712,0.000001236
713,0.000001284
714,0.000001244
715,0.00000124
716,0.00000125
717,0.000001238
718,0.00000128
719,0.000001262
720,0.000001274
721,0.000001246
722,0.000001256
723,0.00000129
724,0.000001278
725,0.000001244
726,0.000001238
727,0.000001266
728,0.000001272
729,0.000001256
730,0.00000125
731,0.000001234
732,0.000001252
733,0.000001314
734,0.000001266
735,0.000001256
736,0.000001228
737,0.000001282
738,0.00000127
739,0.000001302
740,0.000001246
741,0.000001256
742,0.000001252
743,0.000001308
744,0.000001274
745,0.000001242
746,0.000001238
747,0.000001266
748,0.000001282
749,0.000001252
750,0.00000126
751,0.000001234
752,0.000001246
753,0.000001282
754,0.000001274
755,0.000001256
756,0.000001224
757,0.000001242
758,0.000001264
759,0.000001264
760,0.000001246
761,0.00000123
762,0.000001242
763,0.000001278
764,0.000001256
765,0.000001258
766,0.00000125
767,0.000001272
768,0.000001264
769,0.000001272
770,0.000001248
771,0.00000125
772,0.000001282
773,0.000001274
774,0.000001262
775,0.000001254
776,0.000001246
777,0.000001248
778,0.00000128
779,0.000001296
780,0.00000126
781,0.000001282
782,0.000001234
783,0.000001276
784,0.000001246
785,0.000001552
786,0.000001222
787,0.00000124
788,0.000001268
789,0.000001256
790,0.000001262
791,0.000001238
792,0.00000125
793,0.000001292
794,0.000001244
795,0.00000125
796,0.000001242
797,0.000001322
798,0.000001306
799,0.00000132
800,0.00000125
801,0.00000123
802,0.000001254
803,0.0000013
804,0.000001262
805,0.000001256
806,0.000001236
807,0.000001254
808,0.000001294
809,0.000001246
810,0.000001246
811,0.000001222
812,0.000001236
813,0.000001284
814,0.00000124
815,0.000001246
816,0.000001238
817,0.000001262
818,0.00000127
819,0.000001268
820,0.00000125
821,0.000001232
822,0.000001236
823,0.000001282
824,0.000001246
825,0.000001244
826,0.00000123
827,0.000001242
828,0.000001292
829,0.000001286
830,0.000001276
831,0.000001224
832,0.000001236
833,0.000001302
834,0.00000123
835,0.000001256
836,0.00000123
837,0.000001248
838,0.00000128
839,0.000001268
840,0.000001262
841,0.000001224
842,0.000001268
843,0.000001294
844,0.000001266
845,0.00000126
846,0.000001256
847,0.000001242
848,0.000001294
849,0.00000125
850,0.000001258
851,0.00000123
852,0.00000126
853,0.000001252
854,0.00000125
855,0.000001262
856,0.000001244
857,0.00000128
858,0.000001266
859,0.000001248
860,0.000001276
861,0.000001248
862,0.000001276
863,0.000001278
864,0.000001262
865,0.000001254
866,0.00000123
867,0.00000125
868,0.000001292
869,0.000001246
870,0.000001278
871,0.00000123
872,0.000001262
873,0.0000013
874,0.00000126
875,0.000001264
876,0.000001218
877,0.00000125
878,0.000001282
879,0.000001274
880,0.000001246
881,0.000001246
882,0.000001248
883,0.000001276
884,0.00000128
885,0.00000126
886,0.000001266
887,0.000001238
888,0.000001268
889,0.000001298
890,0.000001236
891,0.000001246
892,0.000001256
893,0.000001278
894,0.000001276
895,0.000001258
896,0.000001236
897,0.00000125
898,0.000001302
899,0.000001274
900,0.000001264
901,0.000001242
902,0.000001238
903,0.000001286
904,0.000001266
905,0.000001288
906,0.000001234
907,0.000001284
908,0.000001288
909,0.000001286
910,0.000001226
911,0.000001226
912,0.000001254
913,0.000001298
914,0.00000126
915,0.000001248
916,0.00000123
917,0.00000125
918,0.000001264
919,0.000001256
920,0.000001256
921,0.000001258
922,0.00000126
923,0.000001274
924,0.000001268
925,0.000001332
926,0.000001276
927,0.00000126
928,0.000001306
929,0.000001282
930,0.000001268
931,0.00000124
932,0.000001256
933,0.000001288
934,0.00000124
935,0.000001252
936,0.000001226
937,0.000001252
938,0.000001272
939,0.000001256
940,0.000001248
941,0.000001246
942,0.000001248
943,0.000001288
944,0.000001242
945,0.000001238
946,0.000001242
947,0.000001238
948,0.000001308
949,0.000001318
950,0.000001242
951,0.000001236
952,0.000001248
953,0.000001274
954,0.000001254
955,0.000001236
956,0.000001236
957,0.00000126
958,0.000001294
959,0.000001226
960,0.00000124
961,0.000001234
962,0.00000125
963,0.000001276
964,0.000001248
965,0.000001242
966,0.000001228
967,0.000001244
968,0.00000128
969,0.000001278
970,0.00000129
971,0.000001258
972,0.00000125
973,0.000001284
974,0.000001228
975,0.000001248
976,0.000001248
977,0.00000125
978,0.000001312
979,0.000001274
980,0.00000126
981,0.00000123
982,0.000001268
983,0.000001268
984,0.00000125
985,0.000001254
986,0.000001252
987,0.000001254
988,0.000001308
989,0.000001294
990,0.000001242
991,0.000001218
992,0.00000124
993,0.000001284
994,0.000001308
995,0.000001248
996,0.00000123
997,0.000001268
998,0.000001278
999,0.000001264
1000,0.000001272
1001,0.00000124
1002,0.000001266
1003,0.000001284
1004,0.000001314
1005,0.000001282
1006,0.000001266
1007,0.00000128
1008,0.000001288
1009,0.000001244
1010,0.000001272
1011,0.000001234
1012,0.000001266
1013,0.000001276
1014,0.000001268
1015,0.00000129
1016,0.00000125
1017,0.000001242
1018,0.000001278
1019,0.000001262
1020,0.000001264
1021,0.000001236
1022,0.00000124
1023,0.000001256
1024,0.000001248
1025,0.000001248
1026,0.00000123
1027,0.00000124
1028,0.000001272
1029,0.00000124
1030,0.000001262
1031,0.000001266
1032,0.000001256
1033,0.00000131
1034,0.000001248
1035,0.00000128
1036,0.000001234
1037,0.000001266
1038,0.000001276
1039,0.000001304
1040,0.000001264
1041,0.00000126
1042,0.000001268
1043,0.00000128
1044,0.00000131
1045,0.000001316
1046,0.000001258
1047,0.000001262
1048,0.000001264
1049,0.0000013
1050,0.000001276
1051,0.000001252
1052,0.000001262
1053,0.00000129
1054,0.000001268
1055,0.00000125
1056,0.000001236
1057,0.000001252
1058,0.000001268
1059,0.00000124
1060,0.000001254
1061,0.000001242
1062,0.000001244
1063,0.00000127
1064,0.000001256
1065,0.000001284
1066,0.000001244
1067,0.000001256
1068,0.000001296
1069,0.000001296
1070,0.000001256
1071,0.000001252
1072,0.00000125
1073,0.000001286
1074,0.000001288
1075,0.000001242
1076,0.00000124
1077,0.000001268
1078,0.000001282
1079,0.000001264
1080,0.000001246
1081,0.000001236
1082,0.000001256
1083,0.000001294
1084,0.00000125
1085,0.000001286
1086,0.000001228
1087,0.00000125
1088,0.00000127
1089,0.000001314
1090,0.000001288
1091,0.000001224
1092,0.000001248
1093,0.00000132
1094,0.000001274
1095,0.000001276
1096,0.000001242
1097,0.000001274
1098,0.000001326
1099,0.000001264
1100,0.000001266
1101,0.00000126
1102,0.000001256
1103,0.000001276
1104,0.000001286
1105,0.000001276
1106,0.000001272
1107,0.000001262
1108,0.000001274
1109,0.000001292
1110,0.00000124
1111,0.000001224
1112,0.000001262
1113,0.000001282
1114,0.000001256
1115,0.000001262
1116,0.000001224
1117,0.000001234
1118,0.00000128
1119,0.000001256
1120,0.000001248
1121,0.000001298
1122,0.000001248
1123,0.00000131
1124,0.000001242
1125,0.000001266
1126,0.000001266
1127,0.00000126
1128,0.000001278
1129,0.0000013
1130,0.000001268
1131,0.000001274
1132,0.000001262
1133,0.00000134
1134,0.000001264
1135,0.000001252
1136,0.00000122
1137,0.000001236
1138,0.000001274
1139,0.000001256
1140,0.00000124
1141,0.000001262
1142,0.000001242
1143,0.000001284
1144,0.000001264
1145,0.00000131
1146,0.000001226
1147,0.000001232
1148,0.000001296
1149,0.000001274
1150,0.00000125
1151,0.000001236
1152,0.000001256
1153,0.000001268
1154,0.000001248
1155,0.000001262
1156,0.00000122
1157,0.000001264
1158,0.000001278
1159,0.00000127
1160,0.00000125
1161,0.000001256
1162,0.000001268
1163,0.000001304
1164,0.00000125
1165,0.000001256
1166,0.000001244
1167,0.000001262
1168,0.000001282
1169,0.000001256
1170,0.000001268
1171,0.000001246
1172,0.000001236
1173,0.000001278
1174,0.000001266
1175,0.000001262
1176,0.00000123
1177,0.000001254
1178,0.000001288
1179,0.000001286
1180,0.000001282
1181,0.000001234
1182,0.000001264
1183,0.000001336
1184,0.000001288
1185,0.000001272
1186,0.000001234
1187,0.000001266
1188,0.000001304
1189,0.0000013
1190,0.00000125
1191,0.000001218
1192,0.000001278
1193,0.000001306
1194,0.000001262
1195,0.00000124
1196,0.000001246
1197,0.000001284
1198,0.000001324
1199,0.000001272
1200,0.000001246
1201,0.000001236
1202,0.000001246
1203,0.000001294
1204,0.000001252
1205,0.00000125
1206,0.000001212
1207,0.000001262
1208,0.000001276
1209,0.000001252
1210,0.000001256
1211,0.00000125
1212,0.000001242
1213,0.000001304
1214,0.00000124
1215,0.000001264
1216,0.000001276
1217,0.000001256
1218,0.000001282
1219,0.000001264
1220,0.000001276
1221,0.000001262
1222,0.000001284
1223,0.000001306
1224,0.000001284
1225,0.000001278
1226,0.000001258
1227,0.000001264
1228,0.00000132
1229,0.00000128
1230,0.000001256
1231,0.000001224
1232,0.000001266
1233,0.000001298
1234,0.000001282
1235,0.00000127
1236,0.00000121
1237,0.00000123
1238,0.000001282
1239,0.000001742
1240,0.000001262
1241,0.00000125
1242,0.000001258
1243,0.000001306
1244,0.00000126
1245,0.00000129
1246,0.000001256
1247,0.000001274
1248,0.000001284
1249,0.000001274
1250,0.00000125
1251,0.000001236
1252,0.00000126
1253,0.000001298
1254,0.000001256
1255,0.000001258
1256,0.000001222
1257,0.000001236
1258,0.000001268
1259,0.000001288
1260,0.000001268
1261,0.000001244
1262,0.000001256
1263,0.00000131
1264,0.000001282
1265,0.000001264
1266,0.000001218
1267,0.000001242
1268,0.000001284
1269,0.00000127
1270,0.000001272
1271,0.000001224
1272,0.000001266
1273,0.000001278
1274,0.00000126
1275,0.000001296
1276,0.000001242
1277,0.000001236
1278,0.000001278
1279,0.000001258
1280,0.00000124
1281,0.000001304
1282,0.00000124
1283,0.000001324
1284,0.000001296
1285,0.000001288
1286,0.000001252
1287,0.000001266
1288,0.000001292
1289,0.00000125
1290,0.000001272
1291,0.000001274
1292,0.000001288
1293,0.000001372
1294,0.000001274
1295,0.000001262
1296,0.00000124
1297,0.000001236
1298,0.000001294
1299,0.000001262
1300,0.000001252
1301,0.000001248
1302,0.00000128
1303,0.000001296
1304,0.000001258
1305,0.000001246
1306,0.000001252
1307,0.000001254
1308,0.000001282
1309,0.000001258
1310,0.000001286
1311,0.000001236
1312,0.000001246
1313,0.000001288
1314,0.000001268
1315,0.000001282
1316,0.00000125
1317,0.000001246
1318,0.000001282
1319,0.000001258
1320,0.000001238
1321,0.000001244
1322,0.000001282
1323,0.000001316
1324,0.000001268
1325,0.000001276
1326,0.000001252
1327,0.000001256
1328,0.000001308
1329,0.00000131
1330,0.00000125
1331,0.000001278
1332,0.000001252
1333,0.0000013
1334,0.00000125
1335,0.000001252
1336,0.00000122
1337,0.000001272
1338,0.000001288
1339,0.00000129
1340,0.000001294
1341,0.000001266
1342,0.000001252
1343,0.000001316
1344,0.000001276
1345,0.00000127
1346,0.00000123
1347,0.00000127
1348,0.000001308
1349,0.000001292
1350,0.000001268
1351,0.000001252
1352,0.000001236
1353,0.000001298
1354,0.000001296
1355,0.000001272
1356,0.000001226
1357,0.000001246
1358,0.00000128
1359,0.000001294
1360,0.000001238
1361,0.000001262
1362,0.000001236
1363,0.000001282
1364,0.000001276
1365,0.000001276
1366,0.000001236
1367,0.00000125
1368,0.000001264
1369,0.000001348
1370,0.000001262
1371,0.00000218
1372,0.000001276
1373,0.000001314
1374,0.000001286
1375,0.00000127
1376,0.000001238
1377,0.000001246
1378,0.000001278
1379,0.000001256
1380,0.000001262
1381,0.000001224
1382,0.000001236
1383,0.000001266
1384,0.000001256
1385,0.000001274
1386,0.000001248
1387,0.000001282
1388,0.00000131
1389,0.0000013
1390,0.000001284
1391,0.000001238
1392,0.000001242
1393,0.00000127
1394,0.00000126
1395,0.00000126
1396,0.000001244
1397,0.00000125
1398,0.000001288
1399,0.000001272
1400,0.000001252
1401,0.000001224
1402,0.000001282
1403,0.000001284
1404,0.000001262
1405,0.000001248
1406,0.000001224
1407,0.000001262
1408,0.000001292
1409,0.000001256
1410,0.000001266
1411,0.000001236
1412,0.000001264
1413,0.000001294
1414,0.000001288
1415,0.00000127
1416,0.00000123
1417,0.000001254
1418,0.000001294
1419,0.000001272
1420,0.000001266
1421,0.000001226
1422,0.000001268
1423,0.00000128
1424,0.000001274
1425,0.000001266
1426,0.000001268
1427,0.000001274
1428,0.000001272
1429,0.000001272
1430,0.000001252
1431,0.000001234
1432,0.000001256
1433,0.000001276
1434,0.000001266
1435,0.00000125
1436,0.000001256
1437,0.000001274
1438,0.0000013
1439,0.000001262
1440,0.00000124
1441,0.00000127
1442,0.000001246
1443,0.000001284
1444,0.000001246
1445,0.000001256
1446,0.000001256
1447,0.000001288
1448,0.000001294
1449,0.000001336
1450,0.000001252
1451,0.000001274
1452,0.00000125
1453,0.000001298
1454,0.000001266
1455,0.000001254
1456,0.00000128
1457,0.000001288
1458,0.000001302
1459,0.000001274
1460,0.000001278
1461,0.00000124
1462,0.00000125
1463,0.000001288
1464,0.000001268
1465,0.000001264
1466,0.000001244
1467,0.000001254
1468,0.000001294
1469,0.000001284
1470,0.000001264
1471,0.000001216
1472,0.000001236
1473,0.000001308
1474,0.000001276
1475,0.000001276
1476,0.000001256
1477,0.000001258
1478,0.000001268
1479,0.000001268
1480,0.000001244
1481,0.000001266
1482,0.000001266
1483,0.000001306
1484,0.000001274
1485,0.000001272
1486,0.000001244
1487,0.000001262
1488,0.000001288
1489,0.00000125
1490,0.000001246
1491,0.000001262
1492,0.000001262
1493,0.000001342
1494,0.00000124
1495,0.000001288
1496,0.000001272
1497,0.000001242
1498,0.000001278
1499,0.000001272
1500,0.000001256
1501,0.000001228
1502,0.000001238
1503,0.000001288
1504,0.00000124
1505,0.000001262
1506,0.00000125
1507,0.00000125
1508,0.000001256
1509,0.000001252
1510,0.000001232
1511,0.000001244
1512,0.000001244
1513,0.000001286
1514,0.000001282
1515,0.000001288
1516,0.000001258
1517,0.000001242
1518,0.000001262
1519,0.000001268
1520,0.000001234
1521,0.000001218
1522,0.00000123
1523,0.000001256
1524,0.000001232
1525,0.000001268
1526,0.000001222
1527,0.000001246
1528,0.000001302
1529,0.000001292
1530,0.00000124
1531,0.000001256
1532,0.000001276
1533,0.000001298
1534,0.000001266
1535,0.00000129
1536,0.000001248
1537,0.000001244
1538,0.00000129
1539,0.000001304
1540,0.000001264
1541,0.000001246
1542,0.000001238
1543,0.000001262
1544,0.000001254
1545,0.000001266
1546,0.00000123
1547,0.000001258
1548,0.000001278
1549,0.00000126
1550,0.000001268
1551,0.000001228
1552,0.000001248
1553,0.000001262
1554,0.000001252
1555,0.000001246
1556,0.000001222
1557,0.00000127
1558,0.00000126
1559,0.000001288
1560,0.000001244
1561,0.000001256
1562,0.00000125
1563,0.000001252
1564,0.000001226
1565,0.000001276
1566,0.000001238
1567,0.000001264
1568,0.000001282
1569,0.000001316
1570,0.000001244
1571,0.000001236
1572,0.000001246
1573,0.000001274
1574,0.000001236
1575,0.000001256
1576,0.000001236
1577,0.000001262
1578,0.000001294
1579,0.000001268
1580,0.00000124
1581,0.00000125
1582,0.00000125
1583,0.000001268
1584,0.000001244
1585,0.000001244
1586,0.000001256
1587,0.00000123
1588,0.000001282
1589,0.000001262
1590,0.00000124
1591,0.00000122
1592,0.000001236
1593,0.000001304
1594,0.000001262
1595,0.000001276
1596,0.00000122
1597,0.000001246
1598,0.000001282
1599,0.000001242
1600,0.000001262
1601,0.000001268
1602,0.000001262
1603,0.00000129
1604,0.000001274
1605,0.000001268
1606,0.00000123
1607,0.000001234
1608,0.000001262
1609,0.00000125
1610,0.00000125
1611,0.000001228
1612,0.000001244
1613,0.000001274
1614,0.000001254
1615,0.000001282
1616,0.00000123
1617,0.000001256
1618,0.000001322
1619,0.000001256
1620,0.000001244
1621,0.000001244
1622,0.00000125
1623,0.00000131
1624,0.000001294
1625,0.000001262
1626,0.000001224
1627,0.000001262
1628,0.00000127
1629,0.000001536
1630,0.000001248
1631,0.00000127
1632,0.000001236
1633,0.000001294
1634,0.000001292
1635,0.000001262
1636,0.000001234
1637,0.000001368
1638,0.000001274
1639,0.000001278
1640,0.000001234
1641,0.000001248
1642,0.00000123
1643,0.000001288
1644,0.000001268
1645,0.000001268
1646,0.000001244
1647,0.000001284
1648,0.0000013
1649,0.000001268
1650,0.000001242
1651,0.000001268
1652,0.000001268
1653,0.000001264
1654,0.000001244
1655,0.000001278
1656,0.00000122
1657,0.000001258
1658,0.000001262
1659,0.000001316
1660,0.000001236
1661,0.00000123
1662,0.000001252
1663,0.000001298
1664,0.000001294
1665,0.00000125
